rank	composition_mean_normalized_influence	shortcut_mean_normalized_influence
90503	-918.5606349	-749.6632475
90504	-918.6295328	-749.6842702
90505	-918.7151805	-749.7420129
90506	-918.7391014	-749.8485306
90507	-918.7708946	-749.8982343
90508	-918.8436733	-749.9087008
90509	-918.8551482	-749.9676396
90510	-919.2042867	-749.9857936
90511	-919.2203311	-750.0009364
90512	-919.2537095	-750.0272809
90513	-919.2869383	-750.067105
90514	-919.3110313	-750.0934154
90515	-919.3403294	-750.1905875
90516	-919.4765952	-750.2209606
90517	-919.5372746	-750.3527035
90518	-919.5563356	-750.394382
90519	-919.6343641	-750.4275247
90520	-919.6419257	-750.5655016
90521	-919.6644832	-750.629821
90522	-919.6662108	-750.7388862
90523	-919.7344149	-750.7547622
90524	-919.7568992	-750.8486467
90525	-920.0212253	-750.8928992
90526	-920.0651965	-750.9107878
90527	-920.0934282	-750.9393792
90528	-920.1634266	-750.99155
90529	-920.2388208	-751.0443538
90530	-920.3238586	-751.0976286
90531	-920.5163039	-751.1024691
90532	-920.7408126	-751.1048107
90533	-920.7548521	-751.1643737
90534	-920.8215365	-751.1708822
90535	-920.8708863	-751.1755991
90536	-920.9193592	-751.1821633
90537	-920.9410912	-751.2228184
90538	-920.9605638	-751.3284186
90539	-920.9772801	-751.3406485
90540	-921.1463228	-751.3872696
90541	-921.1695353	-751.4149078
90542	-921.1800771	-751.502581
90543	-921.2336216	-751.5191086
90544	-921.286386	-751.5402659
90545	-921.3208541	-751.6124268
90546	-921.4160686	-751.7012955
90547	-921.4275884	-751.7110161
90548	-921.4297732	-751.7122268
90549	-921.5409165	-751.7679344
90550	-921.5471775	-751.774781
90551	-921.5634447	-751.8265413
90552	-921.5871411	-751.8300385
90553	-921.6488889	-751.8316966
90554	-921.6592074	-751.8792936
90555	-921.6990381	-751.9026843
90556	-921.8089269	-751.9494284
90557	-921.9708163	-751.9608238
90558	-921.972686	-751.9685642
90559	-921.9880512	-752.0096338
90560	-922.0172082	-752.0338614
90561	-922.1633949	-752.0480715
90562	-922.3123015	-752.0711818
90563	-922.3422483	-752.0769728
90564	-922.4072242	-752.1012702
90565	-922.4513529	-752.107702
90566	-922.4679481	-752.2097112
90567	-922.5055706	-752.2704008
90568	-922.5344901	-752.3378647
90569	-922.5443366	-752.3720282
90570	-922.64923	-752.4037713
90571	-922.7106368	-752.4134147
90572	-922.8131157	-752.4882111
90573	-922.8501403	-752.5197906
90574	-922.9934251	-752.6251924
90575	-923.0466533	-752.6609689
90576	-923.1179039	-752.68863
90577	-923.1396508	-752.768431
90578	-923.1404748	-752.7767373
90579	-923.2298307	-752.7868714
90580	-923.2335833	-752.8028702
90581	-923.2925467	-752.8641672
90582	-923.3822796	-752.8860174
90583	-923.493278	-752.9161311
90584	-923.5025703	-752.9184242
90585	-923.5241946	-752.9293273
90586	-923.5937866	-752.9372131
90587	-923.6453217	-752.9974112
90588	-923.6776012	-753.0181593
90589	-923.6863638	-753.0257979
90590	-923.7100891	-753.1020212
90591	-923.7510654	-753.1037566
90592	-923.7534978	-753.113608
90593	-923.783957	-753.1878372
90594	-923.8316921	-753.2407811
90595	-924.0116577	-753.2437085
90596	-924.0242571	-753.2547603
90597	-924.1275522	-753.2579433
90598	-924.1558677	-753.2982011
90599	-924.2794373	-753.3912118
90600	-924.4049985	-753.51234
90601	-924.5172104	-753.5484906
90602	-924.5700133	-753.5488333
90603	-924.6047125	-753.5789166
90604	-924.6090017	-753.5904333
90605	-924.6249082	-753.5920341
90606	-924.6848454	-753.6533145
90607	-924.6975605	-753.7443951
90608	-924.9191253	-753.8022349
90609	-924.9658029	-753.813747
90610	-924.9966468	-753.8222352
90611	-925.0583748	-753.8336879
90612	-925.0636375	-753.8439517
90613	-925.1282523	-753.904916
90614	-925.1449891	-753.9229611
90615	-925.1821955	-753.9486586
90616	-925.2730557	-753.9881117
90617	-925.2799064	-753.989337
90618	-925.3410445	-754.0016061
90619	-925.3792964	-754.0527795
90620	-925.4114516	-754.0697899
90621	-925.4220047	-754.1205631
90622	-925.4809772	-754.1389455
90623	-925.6013889	-754.2081893
90624	-925.6037371	-754.225525
90625	-925.6101848	-754.2524165
90626	-925.6360626	-754.2683678
90627	-925.6673519	-754.3022606
90628	-925.8289387	-754.3067819
90629	-925.8526204	-754.3140952
90630	-925.8763505	-754.347863
90631	-925.9166943	-754.3842789
90632	-925.9240876	-754.4462392
90633	-925.9271039	-754.4860992
90634	-925.9547942	-754.5004881
90635	-925.9794002	-754.5408159
90636	-926.1195661	-754.6217103
90637	-926.1640412	-754.6656015
90638	-926.1739434	-754.7089522
90639	-926.1742527	-754.8069883
90640	-926.4315396	-754.8188826
90641	-926.4693174	-754.8915639
90642	-926.4801565	-754.9120885
90643	-926.5975506	-754.9784869
90644	-926.6157514	-754.9867911
90645	-926.7404633	-755.011248
90646	-926.7619854	-755.0180847
90647	-926.8598775	-755.0222915
90648	-926.9203493	-755.1557699
90649	-927.0378902	-755.1558129
90650	-927.0666035	-755.2334989
90651	-927.2201832	-755.2687368
90652	-927.2754201	-755.2872176
90653	-927.2857381	-755.3033924
90654	-927.3159791	-755.3709809
90655	-927.4549525	-755.3930889
90656	-927.5169436	-755.4066899
90657	-927.5466877	-755.4203607
90658	-927.5490106	-755.4774452
90659	-927.7226244	-755.4818136
90660	-927.7616397	-755.4826318
90661	-927.8498959	-755.4850023
90662	-927.8848926	-755.5106636
90663	-927.9481046	-755.5375655
90664	-927.9566626	-755.5776289
90665	-927.9905337	-755.6152682
90666	-927.99743	-755.6619215
90667	-928.0345893	-755.7583706
90668	-928.0562943	-755.7822581
90669	-928.0705788	-755.8105867
90670	-928.1011816	-755.9037106
90671	-928.1436164	-755.9040151
90672	-928.2085014	-755.9484972
90673	-928.2274032	-756.0402081
90674	-928.3647287	-756.1020102
90675	-928.4193105	-756.1253647
90676	-928.4219506	-756.1301418
90677	-928.4347528	-756.2506845
90678	-928.4423954	-756.2617416
90679	-928.4567698	-756.2846858
90680	-928.4635421	-756.2894439
90681	-928.4942916	-756.305317
90682	-928.5415959	-756.3141505
90683	-928.5934446	-756.3600726
90684	-928.6890288	-756.3610949
90685	-928.7022113	-756.385855
90686	-928.7115812	-756.4877669
90687	-928.7511961	-756.4997602
90688	-928.8183288	-756.5106065
90689	-928.8604339	-756.5196966
90690	-928.9064888	-756.5544251
90691	-928.952669	-756.604005
90692	-929.0272874	-756.6203032
90693	-929.0395445	-756.643212
90694	-929.1443071	-756.6494779
90695	-929.5160539	-756.7496111
90696	-929.5554012	-756.8606901
90697	-929.56158	-756.9416433
90698	-929.6053419	-756.9720909
90699	-929.6068856	-757.0263598
90700	-929.6267399	-757.0550306
90701	-929.6700833	-757.0950465
90702	-929.6840933	-757.1151177
90703	-929.6843247	-757.1457488
90704	-929.7103265	-757.1485271
90705	-929.7114716	-757.2389217
90706	-929.7227303	-757.2509602
90707	-929.833461	-757.2626576
90708	-929.8382605	-757.3059551
90709	-929.8441373	-757.4095565
90710	-929.9098681	-757.483266
90711	-929.9805772	-757.4919015
90712	-930.0040253	-757.4924491
90713	-930.0092644	-757.6700326
90714	-930.0134569	-757.7753039
90715	-930.0558399	-757.8759574
90716	-930.0803902	-757.8849017
90717	-930.118118	-757.8854751
90718	-930.16514	-757.9020326
90719	-930.1725536	-757.9434058
90720	-930.2327616	-757.9439816
90721	-930.2914718	-757.9840626
90722	-930.32234	-757.9975903
90723	-930.3398799	-758.0027003
90724	-930.4221978	-758.0337389
90725	-930.4759198	-758.0412662
90726	-930.4862599	-758.0966308
90727	-930.5797677	-758.0966333
90728	-930.632108	-758.203715
90729	-930.6384824	-758.2525311
90730	-930.737206	-758.2957154
90731	-930.7631758	-758.3455753
90732	-930.8182962	-758.3556568
90733	-930.8385961	-758.408937
90734	-930.8455092	-758.4291432
90735	-930.8615668	-758.6182485
90736	-930.9422022	-758.6225024
90737	-930.9668387	-758.6600716
90738	-931.2190965	-758.6648214
90739	-931.3057356	-758.6668228
90740	-931.4706219	-758.7676417
90741	-931.5649193	-758.9434532
90742	-931.6448014	-759.0392472
90743	-931.6837171	-759.0494551
90744	-931.7031783	-759.0574106
90745	-931.7853705	-759.0666083
90746	-931.9590739	-759.088501
90747	-932.0447438	-759.1014366
90748	-932.0471531	-759.1204596
90749	-932.1392568	-759.2583412
90750	-932.1789523	-759.2810982
90751	-932.2017188	-759.2819007
90752	-932.2419194	-759.2868077
90753	-932.2459357	-759.3174586
90754	-932.2523067	-759.3318443
90755	-932.3154142	-759.3422417
90756	-932.3155589	-759.423487
90757	-932.4580201	-759.4481883
90758	-932.5049055	-759.5990278
90759	-932.5471421	-759.6327272
90760	-932.5678363	-759.719062
90761	-932.6229475	-759.757934
90762	-932.7154694	-759.9861405
90763	-932.7345188	-760.0317565
90764	-932.7646592	-760.0345126
90765	-932.8173753	-760.059577
90766	-932.8788484	-760.0806752
90767	-933.0053645	-760.1041716
90768	-933.1417865	-760.1082589
90769	-933.1885623	-760.1351316
90770	-933.2005847	-760.1526262
90771	-933.2647562	-760.1528628
90772	-933.3440885	-760.2139087
90773	-933.3518459	-760.2157579
90774	-933.5134754	-760.2237727
90775	-933.5190064	-760.2309163
90776	-933.5961113	-760.2684068
90777	-933.787739	-760.315903
90778	-933.8373906	-760.3465608
90779	-933.8950384	-760.3944649
90780	-934.0006547	-760.4472225
90781	-934.0256927	-760.5687183
90782	-934.0760582	-760.6220461
90783	-934.3768097	-760.6286857
90784	-934.4154908	-760.6636201
90785	-934.4765514	-760.6747991
90786	-934.4995525	-760.7046188
90787	-934.5750701	-760.7047699
90788	-934.5857019	-760.718429
90789	-934.636616	-760.7587392
90790	-934.6926738	-760.7743473
90791	-934.7435305	-760.7821372
90792	-934.8584155	-760.8064271
90793	-934.9092113	-760.8114741
90794	-935.01698	-760.871177
90795	-935.0354634	-760.9610465
90796	-935.04285	-761.0763309
90797	-935.0524193	-761.1113096
90798	-935.1013067	-761.1881092
90799	-935.1689771	-761.1936537
90800	-935.2612074	-761.2589702
90801	-935.3033893	-761.2757882
90802	-935.3998087	-761.2884515
90803	-935.428847	-761.3003918
90804	-935.4431349	-761.4237832
90805	-935.4506778	-761.4690925
90806	-935.5357566	-761.515274
90807	-935.5787528	-761.685854
90808	-935.6264422	-761.8462514
90809	-935.7134064	-761.8591447
90810	-935.7302867	-761.8671978
90811	-935.7675034	-761.8716238
90812	-935.7885492	-761.9320696
90813	-935.8614279	-761.933098
90814	-935.8625708	-762.1527606
90815	-935.8661388	-762.22581
90816	-935.9463789	-762.2376913
90817	-936.1274361	-762.2457254
90818	-936.1617376	-762.2746866
90819	-936.1953553	-762.3364613
90820	-936.2002562	-762.3692684
90821	-936.3941687	-762.4070089
90822	-936.4074844	-762.4291396
90823	-936.408832	-762.4909661
90824	-936.4805231	-762.5114922
90825	-936.7053142	-762.53351
90826	-936.7634114	-762.593691
90827	-936.8989195	-762.7781228
90828	-936.9055271	-762.8303605
90829	-936.9353421	-762.8744454
90830	-937.0483739	-762.8959291
90831	-937.0498248	-762.9209
90832	-937.1103702	-762.985431
90833	-937.1370612	-763.002837
90834	-937.3144858	-763.0135947
90835	-937.3236267	-763.0247921
90836	-937.3946036	-763.1037503
90837	-937.4472078	-763.1905326
90838	-937.4873571	-763.2015718
90839	-937.500413	-763.2984545
90840	-937.559368	-763.3464992
90841	-937.6722781	-763.3631153
90842	-937.7538911	-763.3639143
90843	-937.7917338	-763.4062313
90844	-937.8205913	-763.4081439
90845	-937.822406	-763.421099
90846	-937.823844	-763.5467015
90847	-937.8511073	-763.5994493
90848	-937.8717007	-763.6022756
90849	-937.8720492	-763.6466282
90850	-938.0342859	-763.6987351
90851	-938.0414965	-763.7265604
90852	-938.1316885	-763.7359011
90853	-938.1959841	-763.8051409
90854	-938.2536064	-763.9733314
90855	-938.2571874	-763.9747912
90856	-938.3025487	-763.9899256
90857	-938.3618035	-764.0305321
90858	-938.4242538	-764.1026691
90859	-938.4429956	-764.1906389
90860	-938.5109898	-764.2796748
90861	-938.6542869	-764.2849123
90862	-938.6606453	-764.3343553
90863	-938.6925279	-764.3656585
90864	-938.7535398	-764.4297788
90865	-938.9066655	-764.4845624
90866	-938.9384766	-764.5073456
90867	-939.0055378	-764.5446439
90868	-939.0961686	-764.5619516
90869	-939.113896	-764.6411015
90870	-939.2229658	-764.7202689
90871	-939.233566	-764.7288055
90872	-939.2347683	-764.7399988
90873	-939.5071049	-764.7709202
90874	-939.5750365	-764.7881831
90875	-939.616087	-764.8145753
90876	-939.6690861	-764.8847063
90877	-939.7105677	-764.8899641
90878	-939.7671315	-764.9246582
90879	-939.8138935	-765.0304953
90880	-939.8419656	-765.1543886
90881	-939.8518446	-765.1685954
90882	-939.9076082	-765.1807795
90883	-939.9946114	-765.2392014
90884	-939.9978271	-765.2647964
90885	-940.0826887	-765.2687729
90886	-940.1809985	-765.3807589
90887	-940.2040083	-765.4060385
90888	-940.3190385	-765.4125087
90889	-940.3316485	-765.4378742
90890	-940.3614197	-765.4866883
90891	-940.4294343	-765.516335
90892	-940.4309443	-765.5900197
90893	-940.4767833	-765.6080823
90894	-940.5419548	-765.6195775
90895	-940.5748275	-765.6249644
90896	-940.6790749	-765.645946
90897	-940.7112515	-765.6596902
90898	-940.737836	-765.6817426
90899	-940.7417696	-765.6828631
90900	-940.7557007	-765.7392817
90901	-940.7653893	-765.7445218
90902	-940.7709282	-765.8030256
90903	-940.893477	-765.8110061
90904	-940.9008329	-765.8443363
90905	-940.9306589	-765.9047699
90906	-940.9722574	-765.923543
90907	-940.9749235	-765.9710881
90908	-940.9749544	-765.972147
90909	-940.992761	-765.9926089
90910	-941.0746867	-766.0038168
90911	-941.1088211	-766.0253688
90912	-941.187368	-766.2073821
90913	-941.2158752	-766.247868
90914	-941.2951181	-766.3381586
90915	-941.3040541	-766.3702527
90916	-941.3210959	-766.3817655
90917	-941.3706094	-766.4646191
90918	-941.4744585	-766.4783133
90919	-941.5450927	-766.6015934
90920	-941.6500098	-766.7767314
90921	-941.6827419	-766.9203383
90922	-941.7110907	-767.0408351
90923	-941.7183616	-767.0431124
90924	-941.7266653	-767.1216187
90925	-941.7720692	-767.1527844
90926	-941.7948393	-767.1679119
90927	-941.9497259	-767.2234617
90928	-942.0254923	-767.2375499
90929	-942.0613343	-767.2976794
90930	-942.1069504	-767.3859583
90931	-942.1099465	-767.4238943
90932	-942.1138914	-767.438032
90933	-942.1180677	-767.5324199
90934	-942.2916078	-767.5385623
90935	-942.3612483	-767.5453983
90936	-942.435219	-767.5668648
90937	-942.4408945	-767.5706998
90938	-942.5378399	-767.5729198
90939	-942.5475829	-767.6686704
90940	-942.5651857	-767.6923319
90941	-942.6028371	-767.7184157
90942	-942.6226688	-767.7931869
90943	-942.8669012	-768.021821
90944	-942.9157575	-768.0813445
90945	-942.9779903	-768.140895
90946	-943.0396945	-768.1480846
90947	-943.0831306	-768.1508623
90948	-943.099816	-768.2302658
90949	-943.1145821	-768.2314085
90950	-943.249302	-768.2544936
90951	-943.3096865	-768.2606729
90952	-943.3398378	-768.2925289
90953	-943.4062853	-768.4091277
90954	-943.4541755	-768.4159259
90955	-943.480968	-768.4167506
90956	-943.5670133	-768.4221606
90957	-943.5796803	-768.4592881
90958	-943.6067107	-768.6132135
90959	-943.6113395	-768.8221546
90960	-943.6152043	-768.84047
90961	-943.6228769	-769.1016513
90962	-943.6661799	-769.1021232
90963	-943.700991	-769.1032059
90964	-943.8303985	-769.1439449
90965	-943.8624532	-769.1982233
90966	-943.9045806	-769.3178913
90967	-943.9238926	-769.3830038
90968	-944.0549509	-769.4093318
90969	-944.0826272	-769.4827906
90970	-944.1104209	-769.5522888
90971	-944.2403135	-769.6084647
90972	-944.2560718	-769.6655243
90973	-944.2767585	-769.6985293
90974	-944.3721055	-769.7170375
90975	-944.4198254	-769.7378083
90976	-944.4508239	-769.7767461
90977	-944.4978994	-769.808184
90978	-944.6192699	-769.8434754
90979	-944.6581637	-769.8670972
90980	-944.6898709	-769.9123684
90981	-944.7320845	-769.9609679
90982	-944.7497083	-769.9611148
90983	-944.8448689	-770.0517037
90984	-944.8626004	-770.0662172
90985	-944.8795491	-770.2431418
90986	-944.937327	-770.2513349
90987	-944.9927211	-770.2782942
90988	-945.2048481	-770.2802177
90989	-945.3222013	-770.3847303
90990	-945.3254108	-770.4198169
90991	-945.3959601	-770.4490787
90992	-945.5046172	-770.494708
90993	-945.5906119	-770.4994767
90994	-945.6827566	-770.5060199
90995	-945.700305	-770.5200251
90996	-945.7004226	-770.5476708
90997	-945.7284145	-770.550603
90998	-945.756225	-770.5835955
90999	-945.8164537	-770.652267
91000	-945.8618719	-770.6965163
91001	-945.8890207	-770.710264
91002	-946.016653	-770.7965017
91003	-946.1868312	-770.8585984
91004	-946.1991376	-770.8592569
91005	-946.2073745	-770.8898122
91006	-946.2845738	-770.9042006
91007	-946.3109477	-770.9560352
91008	-946.3375132	-771.0634953
91009	-946.4224757	-771.2374709
91010	-946.4824591	-771.2466703
91011	-946.5180505	-771.3162531
91012	-946.5397122	-771.3417813
91013	-946.6631446	-771.3821041
91014	-946.689531	-771.5606845
91015	-946.7211135	-771.6201725
91016	-946.7648092	-771.6397777
91017	-946.8768935	-771.6734808
91018	-946.9115091	-771.8014435
91019	-946.9952583	-771.8101726
91020	-947.0764347	-771.8326707
91021	-947.1119896	-771.872508
91022	-947.1344255	-771.9215883
91023	-947.1376795	-771.9783152
91024	-947.1465053	-772.0558202
91025	-947.1609418	-772.0607845
91026	-947.2418721	-772.0676187
91027	-947.3415288	-772.0921354
91028	-947.4566021	-772.1261469
91029	-947.4741262	-772.1655005
91030	-947.5086685	-772.1756085
91031	-947.6273872	-772.2027223
91032	-947.6438136	-772.3915511
91033	-947.7300164	-772.3987378
91034	-947.8941669	-772.4066435
91035	-947.9093557	-772.5026651
91036	-947.9701591	-772.6069579
91037	-948.0189813	-772.6614159
91038	-948.077143	-772.6838422
91039	-948.129323	-772.7021589
91040	-948.2186119	-772.7243725
91041	-948.2193635	-772.7430049
91042	-948.2505146	-772.7746844
91043	-948.2770731	-772.7828207
91044	-948.2907452	-772.8454478
91045	-948.3383421	-772.8550756
91046	-948.358805	-772.8618422
91047	-948.447045	-772.881862
91048	-948.5135057	-772.9440587
91049	-948.6028639	-772.9901447
91050	-948.60437	-772.9974057
91051	-948.7437735	-773.1067413
91052	-948.8876149	-773.1382306
91053	-948.9013024	-773.1509454
91054	-949.0194538	-773.1848082
91055	-949.0289052	-773.2750881
91056	-949.0299582	-773.3050049
91057	-949.1389663	-773.3329803
91058	-949.2116246	-773.3623832
91059	-949.2981924	-773.4576825
91060	-949.4049769	-773.488012
91061	-949.4776539	-773.5552392
91062	-949.5992475	-773.5589886
91063	-949.6117641	-773.5599972
91064	-949.6758123	-773.5635931
91065	-949.7310962	-773.5663911
91066	-949.736172	-773.6237294
91067	-949.7588321	-773.6284271
91068	-949.78945	-773.643649
91069	-949.8074247	-773.7493555
91070	-949.8999833	-773.7647556
91071	-949.9462692	-773.7949506
91072	-950.0163849	-774.1186343
91073	-950.1127311	-774.2066324
91074	-950.1161519	-774.2821429
91075	-950.1588042	-774.405829
91076	-950.167837	-774.5498165
91077	-950.1770277	-774.5704239
91078	-950.4021239	-774.5945755
91079	-950.4374545	-774.6514998
91080	-950.5227706	-774.6984389
91081	-950.5434134	-774.708324
91082	-950.5515085	-774.7930829
91083	-950.6258012	-774.8497099
91084	-950.7166873	-774.9426757
91085	-950.7221154	-774.9437552
91086	-950.7346422	-774.9649936
91087	-950.7730892	-774.9660851
91088	-950.8668087	-775.0328137
91089	-951.1144761	-775.1349505
91090	-951.2842237	-775.3059873
91091	-951.3209949	-775.3564353
91092	-951.4962495	-775.4904381
91093	-951.5192167	-775.6267353
91094	-951.672884	-775.6726001
91095	-951.722575	-775.6873043
91096	-951.7408601	-775.708539
91097	-951.8545472	-775.7338379
91098	-951.8567247	-775.8127365
91099	-952.0615344	-775.8531484
91100	-952.1180609	-775.8975891
91101	-952.1740932	-776.0263279
91102	-952.2025218	-776.0319737
91103	-952.2646913	-776.045889
91104	-952.315273	-776.0645668
91105	-952.3284238	-776.1076032
91106	-952.6333782	-776.1226551
91107	-952.6941634	-776.1672391
91108	-952.7245266	-776.276218
91109	-952.7305657	-776.3248686
91110	-952.8873625	-776.3470967
91111	-952.9465998	-776.3710669
91112	-952.9605809	-776.3960902
91113	-953.0459165	-776.3981461
91114	-953.0763588	-776.4296522
91115	-953.1017312	-776.4362788
91116	-953.1291691	-776.4479952
91117	-953.1350039	-776.4575464
91118	-953.1426605	-776.5013953
91119	-953.1483504	-776.5486156
91120	-953.2285967	-776.5766137
91121	-953.2668044	-776.6967551
91122	-953.3880616	-776.7692682
91123	-953.4029331	-776.7838058
91124	-953.4680149	-776.8320874
91125	-953.5413568	-776.8930617
91126	-953.562523	-776.8942043
91127	-953.8750043	-776.953086
91128	-953.9022951	-776.9845321
91129	-954.0212823	-777.0140653
91130	-954.0986173	-777.0268953
91131	-954.1109315	-777.0530051
91132	-954.1154767	-777.0715901
91133	-954.1193491	-777.0745213
91134	-954.1450512	-777.1091773
91135	-954.1645478	-777.1137863
91136	-954.1924441	-777.1472268
91137	-954.1957185	-777.1863866
91138	-954.2217692	-777.2506336
91139	-954.4329355	-777.2612396
91140	-954.4660537	-777.2835636
91141	-954.5065986	-777.4043356
91142	-954.5626346	-777.4336952
91143	-954.5778191	-777.5796645
91144	-954.5889185	-777.6037811
91145	-954.6172083	-777.6418563
91146	-954.7013008	-777.6574714
91147	-954.7983134	-777.6580351
91148	-954.809978	-777.6784554
91149	-954.886957	-777.707182
91150	-954.9880112	-777.7290422
91151	-955.1022791	-777.8242901
91152	-955.1199112	-777.9510533
91153	-955.133198	-778.0351889
91154	-955.1386363	-778.0899268
91155	-955.1885074	-778.1186368
91156	-955.2111259	-778.1589077
91157	-955.2746833	-778.1621372
91158	-955.2750271	-778.2705023
91159	-955.409451	-778.3862236
91160	-955.4143661	-778.3990554
91161	-955.4217613	-778.4855516
91162	-955.4830876	-778.6087271
91163	-955.4863979	-778.6920433
91164	-955.4971988	-778.6947421
91165	-955.5560394	-778.7300925
91166	-955.7403657	-778.7498895
91167	-955.7578136	-778.75781
91168	-955.7760232	-778.8064572
91169	-955.7852889	-778.8495065
91170	-956.0296972	-778.9012087
91171	-956.127066	-778.9420496
91172	-956.1630024	-778.9535723
91173	-956.2260967	-778.9547336
91174	-956.25219	-778.9585484
91175	-956.2928977	-778.9641144
91176	-956.3040035	-778.9760681
91177	-956.3494448	-779.037151
91178	-956.3834259	-779.0823965
91179	-956.4294988	-779.1214965
91180	-956.4331667	-779.1303141
91181	-956.4470741	-779.1843605
91182	-956.4742849	-779.1982215
91183	-956.551205	-779.2170929
91184	-956.5685356	-779.2187685
91185	-956.6314371	-779.2529236
91186	-956.6668956	-779.2568785
91187	-956.6881101	-779.3425846
91188	-956.709298	-779.4302459
91189	-956.7303632	-779.4943781
91190	-956.751802	-779.5013095
91191	-956.7648189	-779.5163419
91192	-956.7922827	-779.522914
91193	-956.81411	-779.5238706
91194	-956.8813706	-779.5522948
91195	-957.2153946	-779.5774725
91196	-957.2606658	-779.5858173
91197	-957.3043383	-779.6015668
91198	-957.4013634	-779.6743765
91199	-957.4960934	-779.6760075
91200	-957.5394522	-779.6989343
91201	-957.5598128	-779.7523025
91202	-957.6111941	-779.7682148
91203	-957.7022367	-779.8727142
91204	-957.7646817	-779.895157
91205	-957.7931642	-779.9342801
91206	-957.8029806	-779.9670868
91207	-957.9195117	-779.9760531
91208	-957.9268104	-780.0157575
91209	-957.9429118	-780.0570366
91210	-957.9761142	-780.2196023
91211	-957.9808445	-780.3607952
91212	-957.9848185	-780.3989417
91213	-957.9969674	-780.4970308
91214	-958.0273328	-780.5590009
91215	-958.0919063	-780.6190264
91216	-958.1174455	-780.6605535
91217	-958.1505038	-780.6930855
91218	-958.1750976	-780.8823888
91219	-958.1914626	-780.8857854
91220	-958.1925169	-780.9445594
91221	-958.3909593	-780.9901747
91222	-958.4385401	-781.0059198
91223	-958.5257459	-781.0063135
91224	-958.5458741	-781.0322207
91225	-958.6326214	-781.0867062
91226	-958.6595348	-781.2042339
91227	-958.6691417	-781.2233953
91228	-958.7244717	-781.2468724
91229	-958.8869104	-781.281276
91230	-959.0326258	-781.2870109
91231	-959.0656153	-781.2882326
91232	-959.1077241	-781.411939
91233	-959.1111071	-781.5129536
91234	-959.130866	-781.5214767
91235	-959.2422775	-781.662035
91236	-959.3790205	-781.6726175
91237	-959.4937486	-781.7444581
91238	-959.5014827	-781.7934453
91239	-959.5648358	-781.9051856
91240	-959.5757837	-781.9912472
91241	-959.6241335	-782.0136213
91242	-959.6506973	-782.0150073
91243	-959.7839387	-782.0694132
91244	-959.7897216	-782.1176308
91245	-959.8039873	-782.1349761
91246	-959.8287829	-782.1721604
91247	-959.9743817	-782.1743858
91248	-960.009358	-782.1989733
91249	-960.0316574	-782.2868266
91250	-960.1032474	-782.2910827
91251	-960.2019021	-782.31682
91252	-960.2540371	-782.4783373
91253	-960.28208	-782.531552
91254	-960.5614858	-782.5977396
91255	-960.6777273	-782.6011661
91256	-960.7022332	-782.6213779
91257	-960.7351763	-782.6393452
91258	-960.7401402	-782.7883928
91259	-960.7705651	-782.8006625
91260	-960.7816957	-782.844649
91261	-960.7877221	-782.8861343
91262	-960.8469763	-782.9202112
91263	-961.0362076	-782.9229234
91264	-961.0612033	-783.0696244
91265	-961.1435925	-783.0760435
91266	-961.2130313	-783.0791416
91267	-961.2440849	-783.0902008
91268	-961.2883747	-783.1107608
91269	-961.6896458	-783.2979624
91270	-961.7083544	-783.334155
91271	-961.7698342	-783.3926526
91272	-961.7999267	-783.4243192
91273	-961.9251471	-783.508944
91274	-961.9373278	-783.5571666
91275	-961.9418293	-783.6528941
91276	-961.9599042	-783.7769567
91277	-962.0107135	-783.7825835
91278	-962.0560168	-783.8844407
91279	-962.0997335	-783.9418056
91280	-962.1065254	-784.0247394
91281	-962.174293	-784.0459079
91282	-962.2205405	-784.0868843
91283	-962.2633684	-784.1019126
91284	-962.3360547	-784.1229308
91285	-962.5651999	-784.3508024
91286	-962.5949299	-784.3892832
91287	-962.6190563	-784.4526674
91288	-962.6458728	-784.473017
91289	-962.6872191	-784.495
91290	-962.751976	-784.5050947
91291	-962.7876783	-784.5950477
91292	-962.83989	-784.698257
91293	-962.8675714	-784.7398784
91294	-962.9104681	-784.833252
91295	-963.0170635	-784.8528985
91296	-963.0279312	-784.8663116
91297	-963.1013668	-784.9153818
91298	-963.1247677	-785.0064267
91299	-963.1869189	-785.0082781
91300	-963.2020432	-785.1576564
91301	-963.2856669	-785.1701043
91302	-963.3333717	-785.2413458
91303	-963.3901513	-785.2421539
91304	-963.432827	-785.3060873
91305	-963.4605501	-785.3230988
91306	-963.5421671	-785.3750011
91307	-963.5878304	-785.3871954
91308	-963.7659015	-785.4283955
91309	-963.8054555	-785.5006799
91310	-963.8498271	-785.502463
91311	-963.9077918	-785.580983
91312	-963.9240356	-785.6036332
91313	-963.9566025	-785.6073353
91314	-964.0080023	-785.6842389
91315	-964.0268132	-785.7930706
91316	-964.0749058	-785.8288562
91317	-964.0961669	-785.8342321
91318	-964.1223987	-785.8725695
91319	-964.4096292	-785.8930637
91320	-964.5132417	-785.917276
91321	-964.5305848	-785.9243567
91322	-964.7320346	-785.9936968
91323	-964.7471157	-786.0530847
91324	-964.7484036	-786.0875198
91325	-964.7647073	-786.1081025
91326	-964.8205743	-786.1856303
91327	-964.8205977	-786.2727657
91328	-964.8511016	-786.2809781
91329	-964.9986891	-786.3558539
91330	-965.0172313	-786.3876612
91331	-965.0945905	-786.4340595
91332	-965.1037385	-786.4596595
